,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
8165,184945495,6,Bordeaux Sud,99%,99%,Entire home/apt,23,159.0,"['email', 'phone']",2 baths,1000.0,Welkeys,52645975,2.0,baths,52645975
8166,426193776,15,Bgles,76%,100%,Entire home/apt,22,55.0,['phone'],1 bath,538.0,Catherine,52649842,1.0,bath,52649842
8167,18796190,27,Chartrons - Grand Parc - Jardin Public,99%,97%,Entire home/apt,26,136.0,"['email', 'phone']",1 bath,912.0,Julie,53041852,1.0,bath,53041852
8168,25273777,4,Bordeaux Sud,71%,100%,Entire home/apt,39,70.0,"['email', 'phone']",1 bath,639.0,Camille,52747259,1.0,bath,52747259
8169,19372630,4,Saint Augustin - Tauzin - Alphonse Dupeux,40%,100%,Entire home/apt,26,120.0,"['email', 'phone']",1 bath,353.0,Priscillia,52751826,1.0,bath,52751826
8170,427016313,7,Talence,100%,100%,Entire home/apt,20,56.0,"['email', 'phone']",1 bath,525.0,Zahra,52755517,1.0,bath,52755517
8171,16675969,8,Chartrons - Grand Parc - Jardin Public,78%,100%,Private room,37,50.0,"['email', 'phone']",1 shared bath,1000.0,Vincent,51885070,1.0,shared bath,51885070
8172,71956550,4,Lormont,93%,100%,Entire home/apt,41,93.0,"['email', 'phone']",1 bath,493.0,Guillaume,53044535,1.0,bath,53044535
8173,420274475,73,Palmer-Gravires-Cavailles,92%,100%,Entire home/apt,49,99.0,"['email', 'phone']",1 bath,949.0,Sarah,51885549,1.0,bath,51885549
8174,50102469,6,La Bastide,94%,100%,Private room,41,46.0,"['email', 'phone']",1 shared bath,1000.0,Céline,53048264,1.0,shared bath,53048264
8175,34751287,5,Centre ville (Bordeaux),100%,100%,Entire home/apt,24,91.0,"['email', 'phone']",1 bath,526.0,Xavier,53055116,1.0,bath,53055116
8176,184945495,1,Centre ville (Bordeaux),99%,99%,Private room,15,156.0,"['email', 'phone']",1 private bath,1000.0,Welkeys,53055801,1.0,private bath,53055801
8177,184945495,1,Centre ville (Bordeaux),99%,99%,Private room,13,100.0,"['email', 'phone']",1 private bath,1000.0,Welkeys,53056446,1.0,private bath,53056446
8178,184945495,0,Centre ville (Bordeaux),99%,99%,Private room,16,100.0,"['email', 'phone']",1 private bath,1000.0,Welkeys,53056808,1.0,private bath,53056808
8179,348282729,5,Centre ville (Bordeaux),75%,100%,Entire home/apt,54,283.0,"['email', 'phone']",3 baths,1000.0,Marine,52783250,3.0,baths,52783250
8181,292549114,8,Centre ville (Bordeaux),94%,100%,Entire home/apt,7,80.0,"['email', 'phone']",1 bath,591.0,Antoine,51895769,1.0,bath,51895769
8182,273256908,0,Ambars-et-Lagrave,100%,60%,Entire home/apt,16,151.0,['phone'],1 bath,67.0,Manuella,52785172,1.0,bath,52785172
8183,184945495,1,Centre ville (Bordeaux),99%,99%,Private room,20,100.0,"['email', 'phone']",1 private bath,1000.0,Welkeys,53057201,1.0,private bath,53057201
8184,413157729,9,Nansouty - Saint Gens,71%,100%,Private room,15,40.0,"['email', 'phone']",1.5 shared baths,1000.0,Samuel,51905241,1.5,shared baths,51905241
8185,9489352,22,Bordeaux Sud,70%,100%,Entire home/apt,44,86.0,['phone'],1 bath,1000.0,Claire,51906750,1.0,bath,51906750
8186,10849329,40,Bruges,100%,100%,Entire home/apt,62,86.0,"['email', 'phone']",1 bath,1000.0,Faustine Anais,53073312,1.0,bath,53073312
8187,429656301,16,Villenave-d'Ornon,100%,55%,Entire home/apt,43,53.0,['phone'],1 bath,778.0,Benjamin,53075779,1.0,bath,53075779
8188,427350699,1,Martignas-sur-Jalle,75%,67%,Entire home/apt,10,90.0,['phone'],2 baths,514.0,Najet,52787651,2.0,baths,52787651
8191,427355607,26,Bordeaux Sud,76%,100%,Entire home/apt,18,46.0,['phone'],1 bath,205.0,Sacha,52788344,1.0,bath,52788344
8192,427482157,39,Centre ville (Bordeaux),98%,86%,Entire home/apt,36,84.0,"['email', 'phone']",1 bath,409.0,Paula,52803344,1.0,bath,52803344
8193,49245958,4,Ambars-et-Lagrave,63%,100%,Entire home/apt,13,80.0,"['email', 'phone']",1 bath,934.0,Jeanne,53077752,1.0,bath,53077752
8194,105056597,13,Centre ville (Bordeaux),61%,78%,Entire home/apt,20,106.0,"['email', 'phone']",1 bath,1000.0,Marion,53091154,1.0,bath,53091154
8195,38082934,2,Blanquefort,64%,90%,Entire home/apt,47,115.0,"['email', 'phone']",1 bath,1000.0,Caroline,51914357,1.0,bath,51914357
8196,88452112,95,Villenave-d'Ornon,99%,100%,Entire home/apt,37,43.0,"['email', 'phone']",1 bath,526.0,Michaelle,53105080,1.0,bath,53105080
8197,16366632,15,Nansouty - Saint Gens,69%,100%,Entire home/apt,39,75.0,"['email', 'phone', 'work_email']",1 bath,773.0,Catherine,53107854,1.0,bath,53107854
8199,116856267,15,Nos,92%,100%,Entire home/apt,62,104.0,"['email', 'phone']",1 bath,1000.0,Aurélie,51922146,1.0,bath,51922146
8200,109305629,12,Nansouty - Saint Gens,33%,100%,Entire home/apt,26,65.0,"['email', 'phone']",1 bath,1000.0,Lorna,51922335,1.0,bath,51922335
8201,217607801,2,Brivazac-Candau,75%,100%,Entire home/apt,4,25.0,"['email', 'phone']",1 bath,527.0,Sandrine,52820443,1.0,bath,52820443
8202,427646318,34,Floirac,96%,100%,Entire home/apt,46,156.0,"['email', 'phone']",1 bath,134.0,Alex,52822010,1.0,bath,52822010
8203,427646318,10,Floirac,96%,100%,Entire home/apt,48,161.0,"['email', 'phone']",1 bath,236.0,Alex,52822378,1.0,bath,52822378
8204,18561581,5,Saint Augustin - Tauzin - Alphonse Dupeux,43%,33%,Entire home/apt,42,171.0,"['email', 'phone']",2 baths,585.0,Leslie,53122422,2.0,baths,53122422
8205,116856267,5,Le Vallon-Les Echoppes,92%,100%,Private room,52,35.0,"['email', 'phone']",1 shared bath,1000.0,Aurélie,51923487,1.0,shared bath,51923487
8206,185815208,19,Talence,54%,100%,Private room,14,36.0,"['email', 'phone']",1 shared bath,307.0,Eric,52832741,1.0,shared bath,52832741
8207,20683810,5,Centre ville (Bordeaux),100%,100%,Entire home/apt,28,300.0,"['email', 'phone']",2 baths,332.0,Beatrice,52833345,2.0,baths,52833345
8208,420222186,7,Floirac,69%,100%,Private room,5,32.0,"['email', 'phone']",1 shared bath,1000.0,Sylvie,51923632,1.0,shared bath,51923632
8209,2551041,16,Centre ville (Bordeaux),97%,100%,Entire home/apt,28,100.0,"['email', 'phone', 'work_email']",1 bath,199.0,My Appart,53124497,1.0,bath,53124497
8210,116856267,23,Le Vallon-Les Echoppes,92%,100%,Private room,54,25.0,"['email', 'phone']",1 shared bath,1000.0,Aurélie,51923934,1.0,shared bath,51923934
8211,416113743,31,Martignas-sur-Jalle,90%,100%,Entire home/apt,51,139.0,"['email', 'phone']",1 bath,1000.0,Sébastien,53125266,1.0,bath,53125266
8212,50102469,11,La Bastide,94%,100%,Private room,43,38.0,"['email', 'phone']",1 shared bath,1000.0,Céline,53125504,1.0,shared bath,53125504
8213,50102469,0,La Bastide,94%,100%,Private room,40,79.0,"['email', 'phone']",1 shared bath,1000.0,Céline,53130488,1.0,shared bath,53130488
8215,26641245,38,La Bastide,100%,100%,Entire home/apt,35,75.0,"['email', 'phone']",1 bath,582.0,Éric,52837613,1.0,bath,52837613
8216,51240855,22,Villenave-d'Ornon,92%,100%,Entire home/apt,39,66.0,"['email', 'phone']",1 bath,724.0,Guillaume,52847527,1.0,bath,52847527
8218,58464686,13,Blanquefort,95%,100%,Entire home/apt,34,42.0,"['email', 'phone']",1 bath,323.0,Sandrine,52857358,1.0,bath,52857358
8219,362963486,44,Floirac,98%,100%,Entire home/apt,44,71.0,"['email', 'phone']",1 bath,1000.0,Frederic,51931996,1.0,bath,51931996
8220,14807983,19,Le Bouscat,93%,100%,Entire home/apt,42,73.0,"['email', 'phone']",1 bath,879.0,Julie,52860839,1.0,bath,52860839
8221,409813619,4,Saint Augustin - Tauzin - Alphonse Dupeux,90%,100%,Entire home/apt,37,83.0,"['email', 'phone']",1 bath,378.0,Philippe,52867056,1.0,bath,52867056
8222,2237154,9,Talence,75%,90%,Entire home/apt,38,46.0,"['email', 'phone']",1 bath,1000.0,Mélie,53131995,1.0,bath,53131995
8223,234807570,14,Lormont,85%,95%,Private room,54,46.0,"['email', 'phone']",1 shared bath,612.0,Grisha,53142540,1.0,shared bath,53142540
8224,430209832,34,Centre ville (Bordeaux),95%,100%,Entire home/apt,35,150.0,"['email', 'phone']",1 bath,665.0,Isabelle,53143059,1.0,bath,53143059
8225,37314741,36,Centre ville (Bordeaux),100%,100%,Entire home/apt,42,165.0,"['email', 'phone']",1 bath,1000.0,Céline&Thomas,51932082,1.0,bath,51932082
8226,256270069,24,Ambars-et-Lagrave,96%,100%,Private room,24,27.0,"['email', 'phone']",1 private bath,1000.0,Françoise,51935038,1.0,private bath,51935038
8227,9869428,18,Centre ville (Bordeaux),100%,100%,Entire home/apt,55,110.0,"['email', 'phone']",2 baths,900.0,Céline,53159103,2.0,baths,53159103
8228,110772636,11,La Bastide,100%,90%,Entire home/apt,33,139.0,"['email', 'phone']",1 bath,214.0,Laurent,52868318,1.0,bath,52868318
8229,390950280,35,Bordeaux Sud,96%,100%,Entire home/apt,45,89.0,"['email', 'phone']",1 bath,1000.0,Jennifer,52891010,1.0,bath,52891010
8230,160980746,15,Ambars-et-Lagrave,96%,100%,Private room,36,37.0,"['email', 'phone']",1 private bath,598.0,Rajaâ,51937967,1.0,private bath,51937967
8231,51900855,55,Lormont,100%,100%,Entire home/apt,46,76.0,"['email', 'phone', 'work_email']",1 bath,399.0,Fabien,52901964,1.0,bath,52901964
8232,74601276,13,Palmer-Gravires-Cavailles,91%,90%,Private room,14,35.0,"['email', 'phone']",1 private bath,456.0,Sabine,52908746,1.0,private bath,52908746
8233,186667321,22,Blanquefort,96%,89%,Entire home/apt,33,42.0,"['email', 'phone']",1 bath,371.0,Cecile,52922722,1.0,bath,52922722
8234,54773021,2,Bgles,60%,50%,Entire home/apt,16,85.0,"['email', 'phone']",1 bath,286.0,Anthony,52928504,1.0,bath,52928504
8235,6069249,1,Bourran,65%,100%,Shared room,25,46.0,"['email', 'phone', 'work_email']",3 shared baths,672.0,Stéphane,52929870,3.0,shared baths,52929870
8236,26720075,4,Nansouty - Saint Gens,83%,100%,Entire home/apt,14,105.0,"['email', 'phone']",1 bath,425.0,Ophelie,52935278,1.0,bath,52935278
8237,430364009,0,Bordeaux Maritime,0%,0%,Private room,11,90.0,"['email', 'phone']",1 private bath,245.0,Chantal,53162664,1.0,private bath,53162664
8238,250129593,13,Bordeaux Maritime,83%,75%,Entire home/apt,30,110.0,"['email', 'phone']",1 bath,801.0,Cedric,53166652,1.0,bath,53166652
8239,56031799,23,Bordeaux Maritime,97%,100%,Entire home/apt,61,203.0,"['email', 'phone']",1 bath,1000.0,Nolwenn,52946262,1.0,bath,52946262
8240,92477603,53,Bordeaux Sud,100%,100%,Entire home/apt,50,212.0,"['email', 'phone']",1 bath,1000.0,Antony,51937977,1.0,bath,51937977
8241,50295996,16,Le Burck,98%,100%,Entire home/apt,33,74.0,"['email', 'phone']",1 bath,1000.0,Alice,53177208,1.0,bath,53177208
8242,38811438,9,Centre ville (Bordeaux),55%,100%,Entire home/apt,26,125.0,"['email', 'phone']",1 bath,511.0,Edouard,53179191,1.0,bath,53179191
8244,48962545,39,Artigues-Prs-Bordeaux,100%,100%,Entire home/apt,43,50.0,"['email', 'phone']",1 bath,1000.0,Marie,52949246,1.0,bath,52949246
8245,234488811,3,Nos,78%,100%,Entire home/apt,52,100.0,"['email', 'phone']",2.5 baths,862.0,Canelle Et Christophe,53335781,2.5,baths,53335781
8246,10828528,3,La Glacire,70%,86%,Entire home/apt,13,70.0,"['email', 'phone']",1 bath,502.0,Etienne,52953338,1.0,bath,52953338
8247,30999552,2,Verthamon,67%,100%,Entire home/apt,54,320.0,"['email', 'phone']",2 baths,406.0,Laetitia,52958324,2.0,baths,52958324
8250,171832727,4,Bruges,67%,100%,Entire home/apt,40,70.0,"['email', 'phone']",2.5 baths,1000.0,Sylvie,53184245,2.5,baths,53184245
8251,245507127,5,Chartrons - Grand Parc - Jardin Public,88%,100%,Entire home/apt,25,130.0,"['email', 'phone']",1 bath,473.0,Marie,52963449,1.0,bath,52963449
8252,152205040,13,Centre ville (Bordeaux),96%,100%,Entire home/apt,6,194.0,['phone'],2 baths,161.0,Berangere,52963564,2.0,baths,52963564
8253,46133050,20,Floirac,90%,80%,Entire home/apt,36,95.0,"['email', 'phone']",1 bath,446.0,Samuel,52964547,1.0,bath,52964547
8254,55014953,9,Bordeaux Sud,100%,100%,Entire home/apt,45,160.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Hugues,53338832,1.0,bath,53338832
8255,79398808,15,Bordeaux Sud,96%,100%,Entire home/apt,36,235.0,"['email', 'phone']",1 bath,1000.0,Victor,52979783,1.0,bath,52979783
8256,428883474,7,Caudran,56%,100%,Entire home/apt,6,60.0,"['email', 'phone']",1 bath,255.0,Quentin,52997268,1.0,bath,52997268
8257,9382960,4,Centre ville (Bordeaux),93%,94%,Entire home/apt,19,169.0,"['email', 'phone']",1.5 baths,975.0,Kareen,52997361,1.5,baths,52997361
8259,17087117,90,Saint Augustin - Tauzin - Alphonse Dupeux,99%,100%,Private room,29,53.0,"['email', 'phone']",1 private bath,536.0,Yves,53338865,1.0,private bath,53338865
8261,44330966,19,Centre ville (Bordeaux),85%,100%,Entire home/apt,6,106.0,"['email', 'phone']",1 bath,936.0,Anthony,53208793,1.0,bath,53208793
8262,72691486,0,Centre ville (Bordeaux),84%,60%,Entire home/apt,19,169.0,"['email', 'phone']",1.5 baths,975.0,Arnaud,52997363,1.5,baths,52997363
8263,213727391,4,Bordeaux Sud,100%,100%,Entire home/apt,56,150.0,"['email', 'phone', 'work_email']",3 baths,558.0,Jordan,52998315,3.0,baths,52998315
8264,395815242,38,Saint Augustin - Tauzin - Alphonse Dupeux,70%,89%,Entire home/apt,31,94.0,['phone'],1 bath,951.0,Nicolas,53342457,1.0,bath,53342457
8265,54469045,10,Bordeaux Maritime,57%,67%,Entire home/apt,40,160.0,"['email', 'phone', 'work_email']",1 bath,572.0,Benjamin,53005133,1.0,bath,53005133
8266,132650055,22,Centre ville (Bordeaux),74%,100%,Entire home/apt,34,194.0,"['email', 'phone']",1 bath,657.0,Akim,53006143,1.0,bath,53006143
8267,246715218,58,La Bastide,67%,96%,Entire home/apt,9,100.0,"['email', 'phone']",1 bath,309.0,Benjamin,53017258,1.0,bath,53017258
8268,19236364,26,Nansouty - Saint Gens,91%,100%,Entire home/apt,34,70.0,"['email', 'phone']",1 bath,324.0,Aurore,53017651,1.0,bath,53017651
8269,39434683,0,Chartrons - Grand Parc - Jardin Public,18%,43%,Private room,14,25.0,"['email', 'phone']",1 shared bath,313.0,Fanny,53209315,1.0,shared bath,53209315
8270,87554401,43,Bordeaux Sud,100%,99%,Entire home/apt,15,88.0,"['email', 'phone']",1 bath,1000.0,Il Était Une Nuit,53211821,1.0,bath,53211821
8271,430804405,4,Le Monteil,99%,100%,Entire home/apt,25,71.0,"['email', 'phone']",1 bath,679.0,Eric,53213438,1.0,bath,53213438
8272,42024505,0,Magonty,0%,50%,Entire home/apt,38,157.0,"['email', 'phone']",1 bath,723.0,Claudien,53348779,1.0,bath,53348779
8273,87554401,25,Bordeaux Sud,100%,99%,Entire home/apt,15,64.0,"['email', 'phone']",1 bath,1000.0,Il Était Une Nuit,53213680,1.0,bath,53213680
8274,350316120,28,Saint Augustin - Tauzin - Alphonse Dupeux,98%,100%,Entire home/apt,49,195.0,"['email', 'phone']",1 bath,1000.0,Objectif Libre,53214512,1.0,bath,53214512
8275,50102469,2,La Bastide,94%,100%,Entire home/apt,40,90.0,"['email', 'phone']",1 bath,353.0,Céline,53216971,1.0,bath,53216971
8276,54374543,17,Centre ville (Bordeaux),92%,100%,Entire home/apt,23,46.0,"['email', 'phone']",1 bath,1000.0,Gilles Et Françoise,53225786,1.0,bath,53225786
8279,5239186,25,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,37,79.0,"['email', 'phone']",1 bath,534.0,Mikael,53035753,1.0,bath,53035753
8280,429361956,23,Le Monteil,95%,88%,Entire home/apt,20,55.0,"['email', 'phone']",1 bath,245.0,Benjamin,53039155,1.0,bath,53039155
8281,18796190,6,Chartrons - Grand Parc - Jardin Public,99%,97%,Entire home/apt,39,171.0,"['email', 'phone']",1 bath,893.0,Julie,53040923,1.0,bath,53040923
8282,218765540,0,Bordeaux Maritime,89%,100%,Entire home/apt,13,121.0,"['email', 'phone']",1 bath,1000.0,Leavetown,53645721,1.0,bath,53645721
8283,218765540,0,Bordeaux Maritime,89%,100%,Entire home/apt,13,133.0,"['email', 'phone']",1 bath,1000.0,Leavetown,53645728,1.0,bath,53645728
8284,36967448,18,Nansouty - Saint Gens,85%,100%,Entire home/apt,15,51.0,"['email', 'phone']",1 bath,443.0,Benjamin,53368915,1.0,bath,53368915
8285,130115574,26,Villenave-d'Ornon,95%,100%,Private room,46,35.0,"['email', 'phone']",1 shared bath,551.0,Lucie,53226588,1.0,shared bath,53226588
8288,156282905,2,Lormont,83%,63%,Private room,8,40.0,"['email', 'phone']",2 shared baths,587.0,Olivia,53370342,2.0,shared baths,53370342
8289,65864926,11,Chemin Long,91%,100%,Entire home/apt,68,95.0,"['email', 'phone']",1 bath,472.0,Laura,53375302,1.0,bath,53375302
8290,33815197,2,Bordeaux Maritime,43%,90%,Private room,10,50.0,"['email', 'phone']",1 shared bath,369.0,Sylvie,53235061,1.0,shared bath,53235061
8291,218765540,1,Bordeaux Maritime,89%,100%,Entire home/apt,13,91.0,"['email', 'phone']",1 bath,1000.0,Leavetown,53645732,1.0,bath,53645732
8292,218765540,0,Bordeaux Maritime,89%,100%,Entire home/apt,13,91.0,"['email', 'phone']",1 bath,1000.0,Leavetown,53645742,1.0,bath,53645742
8294,27140939,15,Caudran,70%,80%,Entire home/apt,39,46.0,"['email', 'phone']",1 bath,600.0,Mickaël,53381116,1.0,bath,53381116
8295,434635682,18,Le Bourg,93%,100%,Entire home/apt,27,51.0,"['email', 'phone']",1 bath,488.0,Sonia,53670028,1.0,bath,53670028
8296,135834277,6,Saint Augustin - Tauzin - Alphonse Dupeux,100%,100%,Entire home/apt,30,148.0,"['email', 'phone']",2 baths,1000.0,Votre Concierge,53250945,2.0,baths,53250945
8297,422535083,7,Gambetta-Mairie-Lissandre,90%,100%,Entire home/apt,68,800.0,['phone'],2 baths,1000.0,Sonia,53384614,2.0,baths,53384614
8298,102746097,5,Blanquefort,33%,86%,Entire home/apt,39,135.0,"['email', 'phone']",1 bath,1000.0,Laure,53255337,1.0,bath,53255337
8299,153067565,22,Bgles,100%,100%,Entire home/apt,36,55.0,"['email', 'phone']",1 bath,1000.0,Lory,53670249,1.0,bath,53670249
8301,7353743,10,Nansouty - Saint Gens,88%,100%,Private room,53,50.0,"['email', 'phone']",1 shared bath,1000.0,Christine,53670673,1.0,shared bath,53670673
8302,58710843,6,Floirac,52%,100%,Entire home/apt,17,63.0,"['email', 'phone', 'work_email']",1 bath,312.0,Rebecca,53679750,1.0,bath,53679750
8303,70122070,25,Bruges,80%,30%,Entire home/apt,39,81.0,"['email', 'phone']",1 bath,1000.0,Emmanuelle,53398720,1.0,bath,53398720
8304,8755396,10,Lormont,89%,100%,Entire home/apt,42,95.0,"['email', 'phone']",1 bath,1000.0,Louise,53681691,1.0,bath,53681691
8305,165405127,13,Centre ville (Bordeaux),57%,100%,Entire home/apt,31,90.0,"['email', 'phone']",1 bath,547.0,Fanny,53684719,1.0,bath,53684719
8307,9501615,60,Centre ville (Bordeaux),99%,100%,Entire home/apt,37,91.0,"['email', 'phone']",1 bath,748.0,Sophie,53272425,1.0,bath,53272425
8308,9501615,59,Centre ville (Bordeaux),99%,100%,Entire home/apt,38,100.0,"['email', 'phone']",1 bath,445.0,Sophie,53276078,1.0,bath,53276078
8309,432434875,5,Talence,95%,100%,Entire home/apt,45,132.0,"['email', 'phone']",2 baths,520.0,Aurelie,53407817,2.0,baths,53407817
8310,9501615,49,Centre ville (Bordeaux),99%,100%,Entire home/apt,31,81.0,"['email', 'phone']",1 bath,514.0,Sophie,53276547,1.0,bath,53276547
8311,84073188,20,La Bastide,97%,100%,Entire home/apt,25,55.0,"['email', 'phone']",1 bath,495.0,Romain,53287903,1.0,bath,53287903
8312,15415474,4,Le Burck,71%,100%,Private room,42,47.0,"['email', 'phone']",1 private bath,1000.0,Hélène,53687322,1.0,private bath,53687322
8313,25925857,12,Centre ville (Bordeaux),80%,100%,Entire home/apt,36,105.0,"['email', 'phone']",1 bath,582.0,Verena,53687369,1.0,bath,53687369
8314,8012110,2,Nansouty - Saint Gens,94%,100%,Private room,38,50.0,"['email', 'phone']",1 shared bath,922.0,Cecile,53694166,1.0,shared bath,53694166
8318,149540230,14,Centre ville (Bordeaux),45%,74%,Private room,36,54.0,"['email', 'phone']",1 shared bath,1000.0,Bertille,53417482,1.0,shared bath,53417482
8320,212674397,0,Beutre,84%,100%,Entire home/apt,49,150.0,"['email', 'phone']",1 bath,452.0,Julie,53288680,1.0,bath,53288680
8321,429487850,9,Bordeaux Maritime,100%,100%,Entire home/apt,30,89.0,"['email', 'phone']",1 bath,1000.0,Charline,53715620,1.0,bath,53715620
8322,72691486,0,Centre ville (Bordeaux),84%,60%,Entire home/apt,12,111.0,"['email', 'phone']",1 bath,1000.0,Arnaud,53424624,1.0,bath,53424624
8323,9382960,0,Centre ville (Bordeaux),93%,94%,Entire home/apt,14,111.0,"['email', 'phone']",1 bath,1000.0,Kareen,53424626,1.0,bath,53424626
8324,50102469,8,La Bastide,94%,100%,Private room,40,34.0,"['email', 'phone']",1 shared bath,457.0,Céline,53445461,1.0,shared bath,53445461
8325,149937491,8,Bordeaux Sud,100%,100%,Entire home/apt,28,49.0,"['email', 'phone']",1 bath,551.0,Vincent,53452263,1.0,bath,53452263
8326,439038519,0,Centre ville (Merignac),70%,50%,Entire home/apt,16,70.0,"['email', 'phone']",1 bath,870.0,Camille,53728574,1.0,bath,53728574
8327,8275869,3,Nos,88%,100%,Entire home/apt,35,210.0,"['email', 'phone']",2 baths,1000.0,Franck Et Laura,53290767,2.0,baths,53290767
8328,412305951,5,Bordeaux Maritime,71%,100%,Entire home/apt,16,137.0,"['email', 'phone']",1 bath,632.0,Sandrine,53456965,1.0,bath,53456965
8329,127982807,5,Floirac,82%,100%,Entire home/apt,35,69.0,"['email', 'phone']",1 bath,48.0,Sylvain,53291344,1.0,bath,53291344
8330,1520808,11,Ambars-et-Lagrave,64%,100%,Entire home/apt,46,84.0,"['email', 'phone']",1 bath,766.0,Frédéric,53292436,1.0,bath,53292436
